Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail,Year,Month,Day,Transaction Hour
10789,2023-01-19,16:00:15,1,8,Hell's Kitchen,10,10.0,Coffee beans,Green beans,Guatemalan Sustainably Grown,2023,January,Thursday,16
10790,2023-01-19,16:06:22,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Thursday,16
10791,2023-01-19,16:07:36,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Thursday,16
10792,2023-01-19,16:14:44,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Thursday,16
10793,2023-01-19,16:16:25,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Thursday,16
10794,2023-01-19,16:17:29,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Thursday,16
10795,2023-01-19,16:17:29,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Thursday,16
10796,2023-01-19,16:20:16,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Thursday,16
10797,2023-01-19,16:20:32,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Thursday,16
10798,2023-01-19,16:23:25,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Thursday,16
10799,2023-01-19,16:24:19,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Thursday,16
10800,2023-01-19,16:24:19,1,8,Hell's Kitchen,82,12.0,Branded,Housewares,I Need My Bean! Diner mug,2023,January,Thursday,16
10801,2023-01-19,16:26:55,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Thursday,16
10802,2023-01-19,16:27:11,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Thursday,16
10803,2023-01-19,16:27:45,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Thursday,16
10804,2023-01-19,16:27:45,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Thursday,16
10805,2023-01-19,16:27:52,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Thursday,16
10806,2023-01-19,16:29:25,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Thursday,16
10807,2023-01-19,16:35:36,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Thursday,16
10808,2023-01-19,16:40:25,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Thursday,16
10809,2023-01-19,16:51:36,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Thursday,16
10810,2023-01-19,16:51:36,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Thursday,16
10811,2023-01-19,16:52:43,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Thursday,16
10812,2023-01-19,16:57:49,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Thursday,16
10813,2023-01-19,16:59:40,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Thursday,16
10814,2023-01-19,17:00:12,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Thursday,17
10815,2023-01-19,17:03:41,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Thursday,17
10816,2023-01-19,17:03:41,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Thursday,17
10817,2023-01-19,17:04:49,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Thursday,17
10818,2023-01-19,17:07:53,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Thursday,17
10819,2023-01-19,17:07:53,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Thursday,17
10820,2023-01-19,17:08:02,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2023,January,Thursday,17
10821,2023-01-19,17:08:38,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Thursday,17
10822,2023-01-19,17:08:38,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Thursday,17
10823,2023-01-19,17:19:28,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,January,Thursday,17
10824,2023-01-19,17:19:28,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,2023,January,Thursday,17
10825,2023-01-19,17:21:09,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Thursday,17
10826,2023-01-19,17:28:18,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Thursday,17
10827,2023-01-19,17:29:48,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Thursday,17
10828,2023-01-19,17:30:05,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Thursday,17
10829,2023-01-19,17:35:22,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Thursday,17
10830,2023-01-19,17:35:53,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Thursday,17
10831,2023-01-19,17:39:43,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Thursday,17
10832,2023-01-19,17:40:00,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Thursday,17
10833,2023-01-19,17:43:24,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Thursday,17
10834,2023-01-19,17:43:30,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Thursday,17
10835,2023-01-19,17:50:15,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Thursday,17
10836,2023-01-19,17:50:15,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Thursday,17
10837,2023-01-19,17:57:14,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Thursday,17
10838,2023-01-19,17:59:38,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Thursday,17
10839,2023-01-19,18:05:29,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Thursday,18
10840,2023-01-19,18:05:29,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Thursday,18
10841,2023-01-19,18:05:30,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Thursday,18
10842,2023-01-19,18:09:43,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Thursday,18
10843,2023-01-19,18:09:43,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,2023,January,Thursday,18
10844,2023-01-19,18:09:53,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,January,Thursday,18
10845,2023-01-19,18:14:36,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Thursday,18
10846,2023-01-19,18:17:44,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Thursday,18
10847,2023-01-19,18:18:51,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Thursday,18
10848,2023-01-19,18:18:51,1,3,Astoria,8,45.0,Coffee beans,Premium Beans,Civet Cat,2023,January,Thursday,18
10849,2023-01-19,18:18:53,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Thursday,18
10850,2023-01-19,18:18:53,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Thursday,18
10851,2023-01-19,18:24:59,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Thursday,18
10852,2023-01-19,18:24:59,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,2023,January,Thursday,18
10853,2023-01-19,18:30:37,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Thursday,18
10854,2023-01-19,18:34:27,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Thursday,18
10855,2023-01-19,18:38:00,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Thursday,18
10856,2023-01-19,18:39:01,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Thursday,18
10857,2023-01-19,18:44:19,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Thursday,18
10858,2023-01-19,18:44:38,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Thursday,18
10859,2023-01-19,18:44:38,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,2023,January,Thursday,18
10860,2023-01-19,18:49:02,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Thursday,18
10861,2023-01-19,18:49:34,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Thursday,18
10862,2023-01-19,18:50:00,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Thursday,18
10863,2023-01-19,18:57:49,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Thursday,18
10864,2023-01-19,19:01:41,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Thursday,19
10865,2023-01-19,19:04:07,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Thursday,19
10866,2023-01-19,19:05:10,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Thursday,19
10867,2023-01-19,19:05:10,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,2023,January,Thursday,19
10868,2023-01-19,19:25:12,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Thursday,19
10869,2023-01-19,19:25:56,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Thursday,19
10870,2023-01-19,19:28:50,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Thursday,19
10871,2023-01-19,19:28:50,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Thursday,19
10872,2023-01-19,19:29:16,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Thursday,19
10873,2023-01-19,19:34:04,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Thursday,19
10874,2023-01-19,19:36:55,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Thursday,19
10875,2023-01-19,19:39:12,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Thursday,19
10876,2023-01-19,19:40:19,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Thursday,19
10877,2023-01-19,19:40:19,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Thursday,19
10878,2023-01-19,19:44:04,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Thursday,19
10879,2023-01-19,19:54:34,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Thursday,19
10880,2023-01-19,19:57:05,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Thursday,19
10881,2023-01-20,07:00:15,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Friday,7
10882,2023-01-20,07:00:15,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Friday,7
10883,2023-01-20,07:05:29,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Friday,7
10884,2023-01-20,07:08:11,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,7
10885,2023-01-20,07:08:11,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Friday,7
10886,2023-01-20,07:11:51,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Friday,7
10887,2023-01-20,07:11:51,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Friday,7
10888,2023-01-20,07:12:38,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Friday,7
10889,2023-01-20,07:13:28,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Friday,7
10890,2023-01-20,07:20:46,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Friday,7
10891,2023-01-20,07:20:46,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Friday,7
10892,2023-01-20,07:21:12,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,January,Friday,7
10893,2023-01-20,07:27:01,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Friday,7
10894,2023-01-20,07:27:01,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,2023,January,Friday,7
10895,2023-01-20,07:29:03,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Friday,7
10896,2023-01-20,07:29:36,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Friday,7
10897,2023-01-20,07:29:36,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,2023,January,Friday,7
10898,2023-01-20,07:32:48,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Friday,7
10899,2023-01-20,07:34:40,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Friday,7
10900,2023-01-20,07:35:43,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Friday,7
10901,2023-01-20,07:37:21,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Friday,7
10902,2023-01-20,07:38:02,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Friday,7
10903,2023-01-20,07:42:43,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Friday,7
10904,2023-01-20,07:42:43,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,2023,January,Friday,7
10905,2023-01-20,07:42:43,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Friday,7
10906,2023-01-20,07:42:58,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Friday,7
10907,2023-01-20,07:43:38,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Friday,7
10908,2023-01-20,07:43:38,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Friday,7
10909,2023-01-20,07:45:07,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,7
10910,2023-01-20,07:45:07,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Friday,7
10911,2023-01-20,07:45:22,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Friday,7
10912,2023-01-20,07:45:22,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Friday,7
10913,2023-01-20,07:45:28,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,7
10914,2023-01-20,07:45:28,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Friday,7
10915,2023-01-20,07:45:58,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Friday,7
10916,2023-01-20,07:47:35,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Friday,7
10917,2023-01-20,07:47:46,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Friday,7
10918,2023-01-20,07:48:17,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,7
10919,2023-01-20,07:49:38,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Friday,7
10920,2023-01-20,07:49:38,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Friday,7
10921,2023-01-20,07:49:38,1,3,Astoria,12,8.95,Loose Tea,Herbal tea,Peppermint,2023,January,Friday,7
10922,2023-01-20,07:51:41,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Friday,7
10923,2023-01-20,07:51:41,1,3,Astoria,14,8.95,Loose Tea,Black tea,Earl Grey,2023,January,Friday,7
10924,2023-01-20,07:52:50,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Friday,7
10925,2023-01-20,07:52:50,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Friday,7
10926,2023-01-20,07:57:09,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Friday,7
10927,2023-01-20,07:57:09,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,2023,January,Friday,7
10928,2023-01-20,07:57:35,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Friday,7
10929,2023-01-20,07:57:53,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Friday,7
10930,2023-01-20,07:58:49,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,7
10931,2023-01-20,07:59:35,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Friday,7
10932,2023-01-20,08:00:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10933,2023-01-20,08:00:30,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Friday,8
10934,2023-01-20,08:01:07,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Friday,8
10935,2023-01-20,08:01:18,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10936,2023-01-20,08:01:28,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Friday,8
10937,2023-01-20,08:01:28,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Friday,8
10938,2023-01-20,08:01:28,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,2023,January,Friday,8
10939,2023-01-20,08:01:28,1,3,Astoria,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,2023,January,Friday,8
10940,2023-01-20,08:01:53,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Friday,8
10941,2023-01-20,08:03:10,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Friday,8
10942,2023-01-20,08:04:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Friday,8
10943,2023-01-20,08:04:36,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,2023,January,Friday,8
10944,2023-01-20,08:06:28,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Friday,8
10945,2023-01-20,08:06:28,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,2023,January,Friday,8
10946,2023-01-20,08:06:28,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,2023,January,Friday,8
10947,2023-01-20,08:07:02,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Friday,8
10948,2023-01-20,08:08:18,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Friday,8
10949,2023-01-20,08:08:26,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Friday,8
10950,2023-01-20,08:12:23,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Friday,8
10951,2023-01-20,08:12:23,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Friday,8
10952,2023-01-20,08:12:44,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Friday,8
10953,2023-01-20,08:13:27,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Friday,8
10954,2023-01-20,08:15:50,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Friday,8
10955,2023-01-20,08:16:41,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Friday,8
10956,2023-01-20,08:16:50,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Friday,8
10957,2023-01-20,08:18:16,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Friday,8
10958,2023-01-20,08:19:08,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Friday,8
10959,2023-01-20,08:19:48,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Friday,8
10960,2023-01-20,08:19:48,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023,January,Friday,8
10961,2023-01-20,08:20:12,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Friday,8
10962,2023-01-20,08:20:21,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Friday,8
10963,2023-01-20,08:21:06,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10964,2023-01-20,08:21:32,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Friday,8
10965,2023-01-20,08:21:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10966,2023-01-20,08:23:39,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10967,2023-01-20,08:23:39,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,2023,January,Friday,8
10968,2023-01-20,08:23:47,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Friday,8
10969,2023-01-20,08:23:47,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,2023,January,Friday,8
10970,2023-01-20,08:24:13,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Friday,8
10971,2023-01-20,08:24:13,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Friday,8
10972,2023-01-20,08:24:57,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Friday,8
10973,2023-01-20,08:25:46,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Friday,8
10974,2023-01-20,08:26:48,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Friday,8
10975,2023-01-20,08:28:12,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Friday,8
10976,2023-01-20,08:30:10,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Friday,8
10977,2023-01-20,08:30:10,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Friday,8
10978,2023-01-20,08:30:26,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Friday,8
10979,2023-01-20,08:30:26,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Friday,8
